url,records,status,served,detail
https://web.archive.org/web/20260809172915/https://kling.ai/app/membership/membership-plan,pass1/kling-ai,ok,20260809172915,
https://web.archive.org/web/20260809173018/https://kling.ai/docs/payment-policy,pass1/kling-ai,ok,20260809173018,
https://web.archive.org/web/20260809173058/https://kling.ai/docs/point-policy,pass1/kling-ai,ok,20260809173058,
https://web.archive.org/web/20260809175002/https://www.krea.ai/pricing,pass1/krea-ai,ok,20260809175002,
https://web.archive.org/web/20260809175405/https://intercom.help/leonardo-ai/en/articles/8044033-token-usage,pass1/leonardo-ai,ok,20260809175405,
https://web.archive.org/web/20260809175422/https://intercom.help/leonardo-ai/en/articles/9560707-token-rollover,pass1/leonardo-ai,ok,20260809175422,
https://web.archive.org/web/20260809175441/https://intercom.help/leonardo-ai/en/articles/9035057-how-can-i-cancel-my-account-unsubscribe,pass1/leonardo-ai,ok,20260809175441,
https://web.archive.org/web/20260809175507/https://krea-ai.notion.site/Terms-of-Use-4e1e697fb25f491d81e751e74f5fab1c,pass1/krea-ai; adjudicated/krea-ai,ok,20260809175507,
https://web.archive.org/web/20260809175532/https://docs.leonardo.ai/docs/pricing-and-plans-faq,pass1/leonardo-ai,ok,20260809175532,
https://web.archive.org/web/20260809180338/https://www.krea.ai/docs/user-guide/help-and-support/compute-units,adjudicated/krea-ai,ok,20260809180338,
https://web.archive.org/web/20260809180406/https://www.krea.ai/docs/user-guide/features/model-overview,pass1/krea-ai; adjudicated/krea-ai,ok,20260809180406,
https://web.archive.org/web/20260809180426/https://www.krea.ai/docs/user-guide/features/video,pass1/krea-ai; adjudicated/krea-ai,ok,20260809180426,
https://web.archive.org/web/20260809180525/https://www.krea.ai/docs/developers/job-lifecycle,pass1/krea-ai; adjudicated/krea-ai,ok,20260809180525,
https://web.archive.org/web/20260809180813/https://www.krea.ai/docs/llms.txt,pass1/krea-ai,ok_nearest,20260809180344,"archive.org resolved to its nearest capture, 0.1h away — same day, normal service behaviour"
https://web.archive.org/web/20260809193548/https://mubert.com/render/pricing,pass1/mubert,ok,20260809193548,
https://web.archive.org/web/20260809193607/https://mubert.com/render/faq,pass1/mubert,ok,20260809193607,
https://web.archive.org/web/20260809193625/https://mubert.com/render/license,pass1/mubert,ok,20260809193625,
https://web.archive.org/web/20260809193645/https://mubert.com/docs/tou,pass1/mubert,ok,20260809193645,
https://web.archive.org/web/20260809194005/https://murf.ai/legal/terms-of-service,pass1/murf-ai,ok,20260809194005,
https://web.archive.org/web/20260809194025/https://help.murf.ai/cancelling-a-murf-subscription,pass1/murf-ai,ok,20260809194025,
https://web.archive.org/web/20260809194051/https://help.murf.ai/subscription-autorenewal,pass1/murf-ai,ok,20260809194051,
https://web.archive.org/web/20260809194111/https://help.murf.ai/why-did-my-plan-automatically-renew,pass1/murf-ai,ok,20260809194111,
https://web.archive.org/web/20260809194141/https://help.murf.ai/how-long-does-the-free-trial-last,pass1/murf-ai,ok,20260809194141,
https://web.archive.org/web/20260809194201/https://help.murf.ai/is-murf-free-to-use,pass1/murf-ai,ok,20260809194201,
https://web.archive.org/web/20260809194321/https://murf.ai/legal/product-specific-terms,pass1/murf-ai,ok,20260809194321,
https://web.archive.org/web/20260809194451/https://help.murf.ai/vgt-validity,pass1/murf-ai,ok,20260809194451,
https://web.archive.org/web/20260810062217/https://www.myperfectresume.com/pricing,pass1/myperfectresume,ok,20260810062217,
https://web.archive.org/web/20260810063002/https://nicepage.com/premium,pass1/nicepage; adjudicated/nicepage,ok_nearest,20260810063021,"archive.org resolved to its nearest capture, 0.0h away — same day, normal service behaviour"
https://web.archive.org/web/20260810063021/https://nicepage.com/terms,pass1/nicepage; adjudicated/nicepage,ok,20260810063021,
https://web.archive.org/web/20260810064404/https://www.myperfectresume.com/terms-conditions,pass1/myperfectresume,ok,20260810064404,
https://web.archive.org/web/20260810074255/https://phrasly.ai/pricing,pass1/phrasly,redirect,20260712202952,found capture at 20260712202952
https://web.archive.org/web/20260810104607/https://picsart.com/pricing/,pass1/picsart,ok_nearest,20260810104533,"archive.org resolved to its nearest capture, 0.0h away — same day, normal service behaviour"
https://web.archive.org/web/20260810104816/https://pixlr.com/express/,pass1/pixlr,ok,20260810104816,
https://web.archive.org/web/20260810105006/https://pika.art/faq,pass1/pika,ok,20260810105006,
https://web.archive.org/web/20260810105025/https://pika.art/acceptable-use-policy,pass1/pika,ok,20260810105025,
https://web.archive.org/web/20260810105505/https://picsart.com/terms-of-use/,pass1/picsart,ok,20260810105505,
https://web.archive.org/web/20260810105524/https://picsart.com/genaitermsofuse/,pass1/picsart,ok,20260810105524,
https://web.archive.org/web/20260810111052/https://quillbot.com/premium,pass1/quillbot,ok,20260810111052,
https://web.archive.org/web/20260810111129/https://www.learneo.com/legal/terms-of-service,pass1/quillbot,ok,20260810111129,
https://web.archive.org/web/20260810111231/https://quillbot.com/upgrade/teams,pass1/quillbot,ok,20260810111231,
https://web.archive.org/web/20260810111536/https://www.recraft.ai/pricing,pass1/recraft; adjudicated/recraft,ok,20260810111536,
https://web.archive.org/web/20260810112947/https://www.recraft.ai/legal/terms,pass1/recraft; adjudicated/recraft,ok,20260810112947,
https://web.archive.org/web/20260810113008/https://www.recraft.ai/docs/plans-and-billing/billing,pass1/recraft; adjudicated/recraft,ok,20260810113008,
https://web.archive.org/web/20260810113033/https://www.recraft.ai/docs/plans-and-billing/credits,pass1/recraft; adjudicated/recraft,ok,20260810113033,
https://web.archive.org/web/20260810113120/https://www.recraft.ai/docs/recraft-models/external-models,pass1/recraft; adjudicated/recraft,ok,20260810113120,
https://web.archive.org/web/20260810113141/https://www.recraft.ai/docs/api-reference/pricing,pass1/recraft; adjudicated/recraft,ok,20260810113141,
https://web.archive.org/web/20260810113202/https://www.recraft.ai/docs/plans-and-billing/free-plan,pass1/recraft; adjudicated/recraft,ok,20260810113202,
https://web.archive.org/web/20260810113405/https://www.recraft.ai/blog/pricing-update,pass1/recraft; adjudicated/recraft,ok,20260810113405,
https://web.archive.org/web/20260811204617/https://stability.ai/use-policy,pass1/stable-audio,ok,20260811204617,
https://web.archive.org/web/20260811222614/https://www.adobe.com/products/firefly/plans.html,pass2/adobe-firefly,ok,20260811222614,
https://web.archive.org/web/20260812065300/https://resume.io/pricing,pass1/resume-io,ok,20260812065300,
https://web.archive.org/web/20260812065722/https://resume.io/tos,pass1/resume-io,ok,20260812065722,
https://web.archive.org/web/20260812065752/https://help.resume.io/en/articles/3785664,pass1/resume-io,ok,20260812065752,
https://web.archive.org/web/20260812065941/https://resume.io/contact/cancel-subscription,pass1/resume-io,ok,20260812065941,
https://web.archive.org/web/20260812070007/https://help.resume.io/en/categories/669632-billing-accounts,pass1/resume-io,ok,20260812070007,
https://web.archive.org/web/20260812075302/https://runway.com/pricing,pass1/runway,ok,20260812075302,
https://web.archive.org/web/20260812075319/https://runway.com/terms-of-use,pass1/runway,ok,20260812075319,
https://web.archive.org/web/20260812082927/https://sapling.ai/tos,pass1/sapling,ok,20260812082927,
https://web.archive.org/web/20260812083313/https://speechify.com/terms/,pass1/speechify,ok,20260812083313,
https://web.archive.org/web/20260812083338/https://speechify.com/pricing/,pass1/speechify,ok,20260812083338,
https://web.archive.org/web/20260812083817/https://speechify.com/blog/how-do-i-cancel-my-premium-or-trial-subscription/,pass1/speechify,ok,20260812083817,
https://web.archive.org/web/20260812083938/https://sapling.ai/billing_faq,pass1/sapling,ok,20260812083938,
https://web.archive.org/web/20260812084158/https://speechify.com/blog/how-do-i-cancel-my-premium-subscription-on-ios/,pass1/speechify,ok,20260812084158,
https://web.archive.org/web/20260812084637/https://www.shortsfaceless.com/tos,pass1/shortsfaceless,ok,20260812084637,
https://web.archive.org/web/20260812101105/https://www.squarespace.com/pricing,pass1/squarespace,ok,20260812101105,
https://web.archive.org/web/20260812103119/https://stableaudio.com/pricing,pass1/stable-audio,ok,20260812103119,
https://web.archive.org/web/20260812103837/https://www.squarespace.com/terms-of-service,pass1/squarespace,ok,20260812103837,
https://web.archive.org/web/20260812103841/https://www.squarespace.com/acceptable-use-policy,pass1/squarespace,ok,20260812103841,
https://web.archive.org/web/20260812104522/https://stability.ai/terms-of-service,pass1/stable-audio,ok,20260812104522,
https://web.archive.org/web/20260812104526/https://support.squarespace.com/hc/en-us/articles/46668956855053-Use-AI-credits-for-Squarespace-AI-tools,pass1/squarespace,ok,20260812104526,
https://web.archive.org/web/20260812104702/https://www.squarespace.com/aiterms,pass1/squarespace,ok,20260812104702,
https://web.archive.org/web/20260812105301/https://stableaudio.com/terms,pass1/stable-audio,ok,20260812105301,
https://web.archive.org/web/20260812105325/https://stableaudio.com/faqs,pass1/stable-audio,ok,20260812105325,
https://web.archive.org/web/20260812114521/https://www.synthesia.io/pricing,pass1/synthesia,ok,20260812114521,
https://web.archive.org/web/20260812114545/https://www.synthesia.io/legal/customer-terms-of-service,pass1/synthesia,ok,20260812114545,
https://web.archive.org/web/20260812114551/https://www.synthesia.io/legal/acceptable-use-policy,pass1/synthesia,ok,20260812114551,
https://web.archive.org/web/20260812114638/https://help.synthesia.io/en/articles/15972602-what-is-synthesia-s-refund-and-billing-policy,pass1/synthesia,ok,20260812114638,
https://web.archive.org/web/20260812114720/https://help.synthesia.io/en/articles/11972627-what-are-credits-and-how-do-they-work-on-self-serve-plans,pass1/synthesia,ok,20260812114720,
https://web.archive.org/web/20260812114739/https://help.synthesia.io/en/articles/6341928-synthesia-video-licensing,pass1/synthesia,ok,20260812114739,
https://web.archive.org/web/20260812114745/https://help.synthesia.io/en/articles/15972027-how-do-i-manage-my-synthesia-plan-and-billing,pass1/synthesia,ok,20260812114745,
https://web.archive.org/web/20260812115903/https://help.synthesia.io/en/articles/15972650-what-are-synthesia-s-pricing-plans,pass1/synthesia,ok,20260812115903,
https://web.archive.org/web/20260812142859/https://www.shortsfaceless.com/privacy-policy,pass1/shortsfaceless,ok,20260812142859,
https://web.archive.org/web/20260812203156/https://sapling.ai/tos,pass2/sapling; adjudicated/sapling,ok,20260812203156,
https://web.archive.org/web/20260813085541/https://www.udio.com/pricing,pass1/udio,ok,20260813085541,
https://web.archive.org/web/20260813085657/https://help.udio.com/en/articles/10739134-credits-and-credit-limits,pass1/udio,ok,20260813085657,
https://web.archive.org/web/20260813085713/https://help.udio.com/en/articles/10739180-do-credits-roll-over,pass1/udio; adjudicated/udio,ok,20260813085713,
https://web.archive.org/web/20260813085734/https://help.udio.com/en/articles/10739199-changing-or-canceling-your-subscription,pass1/udio,ok,20260813085734,
https://web.archive.org/web/20260813090236/https://help.udio.com/en/articles/10739216-answers-to-common-usage-questions,pass1/udio,ok,20260813090236,
https://web.archive.org/web/20260813090433/https://help.udio.com/en/articles/10756213-understanding-reporting-bugs,pass1/udio; adjudicated/udio,ok,20260813090433,
https://web.archive.org/web/20260813090446/https://help.udio.com/en/articles/12683565-changes-associated-with-the-universal-music-group-umg-partnership,pass1/udio; adjudicated/udio,ok,20260813090446,
https://web.archive.org/web/20260813111451/https://www.wix.com/plans,pass1/wix,ok,20260813111451,
https://web.archive.org/web/20260813111923/https://support.wix.com/en/article/wix-premium-plan-pricing,pass1/wix,ok,20260813111923,
https://web.archive.org/web/20260813111940/https://support.wix.com/en/article/canceling-a-wix-premium-plan,pass1/wix,ok,20260813111940,
https://web.archive.org/web/20260813112004/https://support.wix.com/en/article/turning-off-the-auto-renewal-for-a-wix-premium-plan,pass1/wix,ok,20260813112004,
https://web.archive.org/web/20260813112013/https://support.wix.com/en/article/requesting-a-refund-for-a-premium-plan,pass1/wix,ok,20260813112013,
https://web.archive.org/web/20260813112526/https://www.wix.com/about/terms-of-use,pass1/wix,ok,20260813112526,
https://web.archive.org/web/20260813113816/https://undetectable.ai/terms,pass1/undetectable-ai; adjudicated/undetectable-ai,ok_nearest,20260813113813,"archive.org resolved to its nearest capture, 0.0h away — same day, normal service behaviour"
https://web.archive.org/web/20260813114220/https://undetectable.ai/help,pass1/undetectable-ai; adjudicated/undetectable-ai,ok,20260813114220,
https://web.archive.org/web/20260813123929/https://writehuman.ai/pricing,pass1/writehuman,ok,20260813123929,
https://web.archive.org/web/20260813124140/https://writehuman.ai/terms,pass1/writehuman,ok,20260813124140,
https://web.archive.org/web/20260813124325/https://writehuman.ai/faqs,pass1/writehuman,ok,20260813124325,
https://web.archive.org/web/20260813142034/https://www.xseek.io/en,pass1/xseek,ok,20260813142034,
https://web.archive.org/web/20260813142059/https://www.xseek.io/en/pricing,pass1/xseek,ok,20260813142059,
https://web.archive.org/web/20260813142123/https://www.xseek.io/terms,pass1/xseek,ok,20260813142123,
https://web.archive.org/web/20260813142147/https://www.xseek.io/privacy,pass1/xseek,ok,20260813142147,
https://web.archive.org/web/20260813142209/https://www.xseek.io/docs,pass1/xseek,ok,20260813142209,
https://web.archive.org/web/20260813150947/https://www.revid.ai/pricing,pass1/revid-ai,ok,20260813150947,
https://web.archive.org/web/20260813151754/https://www.revid.ai/terms,pass1/revid-ai,ok,20260813151754,
https://web.archive.org/web/20260813152322/https://zety.com/terms-of-service,pass1/zety,ok,20260813152322,
https://web.archive.org/web/20260813152326/https://zety.com/pricing,pass1/zety,ok,20260813152326,
https://web.archive.org/web/20260813152430/https://zety.com/blog/zety-faq,pass1/zety,ok,20260813152430,
https://web.archive.org/web/20260813154544/https://www.revid.ai/features,pass1/revid-ai,ok,20260813154544,
https://web.archive.org/web/20260814125536/https://krea-ai.notion.site/Terms-of-Use-4e1e697fb25f491d81e751e74f5fab1c,pass2/krea-ai,ok,20260814125536,
https://web.archive.org/web/20260814153810/https://www.adobe.com/express/pricing,pass2/adobe-express,ok,20260814153810,
https://web.archive.org/web/20260814160954/https://elevenlabs.io/use-policy,pass2/elevenlabs; adjudicated/elevenlabs,ok,20260814160954,
https://web.archive.org/web/20260814161729/https://10web.io/pricing-platform/,pass2/10web; adjudicated/10web,ok,20260814161729,
https://web.archive.org/web/20260814161749/https://10web.io/legal/terms-of-service/,pass2/10web; adjudicated/10web,ok,20260814161749,
https://web.archive.org/web/20260814162150/https://elevenlabs.io/docs/help-center/account/general/is-there-a-limit-to-how-many-credits-i-can-use-at-once,pass2/elevenlabs; adjudicated/elevenlabs,ok,20260814162150,
https://web.archive.org/web/20260814162325/https://elevenlabs.io/docs/help-center/account/general/what-are-credits,pass2/elevenlabs,missing,,404 — no capture
https://web.archive.org/web/20260814165720/https://www.krea.ai/pricing,pass2/krea-ai; adjudicated/krea-ai,ok,20260814165720,
https://web.archive.org/web/20260814165806/https://www.krea.ai/docs/user-guide/help-and-support/refunds-and-billing,pass2/krea-ai,ok_nearest,20260814154304,"archive.org resolved to its nearest capture, 1.3h away — same day, normal service behaviour"
https://web.archive.org/web/20260814165826/https://www.krea.ai/docs/user-guide/help-and-support/compute-units,pass2/krea-ai,ok,20260814165826,
https://web.archive.org/web/20260814165936/https://www.krea.ai/docs/user-guide/help-and-support/manage-subscriptions,pass2/krea-ai,ok,20260814165936,
https://web.archive.org/web/20260814170040/https://www.krea.ai/docs/user-guide/features/krea-2,pass2/krea-ai; adjudicated/krea-ai,ok,20260814170040,
https://web.archive.org/web/20260814170210/https://helpx.adobe.com/creative-cloud/apps/generative-ai/generative-credits-faq.html,pass2/adobe-express,ok,20260814170210,
https://web.archive.org/web/20260814170221/https://www.adobe.com/cc-shared/assets/pdf/legal/servicetou/adobe-generative-ai-product-specific-terms-en-us-20260423.pdf,pass2/adobe-firefly; adjudicated/adobe-firefly,ok,20260814170221,
https://web.archive.org/web/20260814171234/https://aiclicks.io/terms-and-conditions,pass2/aiclicks,ok,20260814171234,
https://web.archive.org/web/20260814171255/https://aiclicks.io/pricing,pass2/aiclicks,ok,20260814171255,
https://web.archive.org/web/20260814171354/https://aiclicks.io/privacy-policy,pass2/aiclicks,redirect,20260806132824,found capture at 20260806132824
https://web.archive.org/web/20260814171408/https://aiclicks.io/,pass2/aiclicks,ok,20260814171408,
https://web.archive.org/web/20260814171414/https://docs.aiclicks.io/help-center,pass2/aiclicks,ok,20260814171414,
https://web.archive.org/web/20260814171448/https://docs.aiclicks.io/help-center/faq/billing,pass2/aiclicks,ok,20260814171448,
https://web.archive.org/web/20260814171519/https://docs.aiclicks.io/help-center/troubleshooting/billing,pass2/aiclicks,ok,20260814171519,
https://web.archive.org/web/20260814171545/https://docs.aiclicks.io/help-center/troubleshooting/data-and-product,pass2/aiclicks,ok,20260814171545,
https://web.archive.org/web/20260814171649/https://docs.aiclicks.io/metrics-overview,pass2/aiclicks,ok,20260814171649,
https://web.archive.org/web/20260814171736/https://docs.aiclicks.io/create-content,pass2/aiclicks,ok,20260814171736,
https://web.archive.org/web/20260814171921/https://www.findanomaly.ai/pricing,pass2/anomaly-ai; adjudicated/anomaly-ai,redirect,20260816115104,found capture at 20260816115104
https://web.archive.org/web/20260814172519/https://aiva.crisp.help/en/article/general-user-manual-44klp4/,pass2/aiva; adjudicated/aiva,redirect,20260420005006,found capture at 20260420005006
https://web.archive.org/web/20260814172543/https://www.findanomaly.ai/terms,pass2/anomaly-ai; adjudicated/anomaly-ai,redirect,20260806194352,found capture at 20260806194352
https://web.archive.org/web/20260814173055/https://www.aragon.ai/pricing,pass2/aragon-ai; adjudicated/aragon-ai,ok,20260814173055,
https://web.archive.org/web/20260814173113/https://www.aragon.ai/terms,pass2/aragon-ai; adjudicated/aragon-ai,ok,20260814173113,
https://web.archive.org/web/20260814173132/https://www.aragon.ai/refund-policy,pass2/aragon-ai; adjudicated/aragon-ai,ok,20260814173132,
https://web.archive.org/web/20260814173201/https://www.aragon.ai/free-headshot-generator,pass2/aragon-ai; adjudicated/aragon-ai,ok,20260814173201,
https://web.archive.org/web/20260814174854/https://www.colossyan.com/pricing/,pass2/colossyan; adjudicated/colossyan,ok,20260814174854,
https://web.archive.org/web/20260814174955/https://www.colossyan.com/refund-policy/,pass2/colossyan; adjudicated/colossyan,ok,20260814174955,
https://web.archive.org/web/20260814175023/https://www.colossyan.com/acceptable-use/,pass2/colossyan; adjudicated/colossyan,ok,20260814175023,
https://web.archive.org/web/20260814175042/https://autoshorts.ai/,pass2/autoshorts-ai; adjudicated/autoshorts-ai,ok,20260814175042,
https://web.archive.org/web/20260814181250/https://humanizemy.ai/terms,pass2/humanizemy; adjudicated/humanizemy,ok,20260814181250,
https://web.archive.org/web/20260814181444/https://humanizemy.ai/refund-policy,pass2/humanizemy; adjudicated/humanizemy,ok,20260814181444,
https://web.archive.org/web/20260814181621/https://autoshorts.ai/faq,pass2/autoshorts-ai; adjudicated/autoshorts-ai,ok,20260814181621,
https://web.archive.org/web/20260814181655/https://ismybrandinai.com/tools/ai-bot-checker,pass2/ismybrandinai,redirect,20260805194008,found capture at 20260805194008
https://web.archive.org/web/20260814182215/https://ismybrandinai.com/terms,pass2/ismybrandinai,ok,20260814182215,
https://web.archive.org/web/20260814182216/https://autoshorts.ai/terms,pass2/autoshorts-ai; adjudicated/autoshorts-ai,ok,20260814182216,
https://web.archive.org/web/20260814182552/https://autoshorts.ai/privacy,pass2/autoshorts-ai,ok,20260814182552,
https://web.archive.org/web/20260814182552/https://ismybrandinai.com/tools,pass2/ismybrandinai,ok,20260814182552,
https://web.archive.org/web/20260814182846/https://ismybrandinai.com/,pass2/ismybrandinai,ok,20260814182846,
https://web.archive.org/web/20260814182922/https://ismybrandinai.com/about,pass2/ismybrandinai,ok,20260814182922,
https://web.archive.org/web/20260815115555/https://deepmind.google/models/veo/,pass2/google-veo; adjudicated/google-veo,redirect,20260715140906,found capture at 20260715140906
https://web.archive.org/web/20260815115728/https://ai.google.dev/gemini-api/docs/video,pass2/google-veo,ok,20260815115728,
https://web.archive.org/web/20260815115748/https://ai.google.dev/gemini-api/docs/billing,pass2/google-veo; adjudicated/google-veo,ok,20260815115748,
https://web.archive.org/web/20260815115813/https://ai.google.dev/gemini-api/terms,pass2/google-veo; adjudicated/google-veo,ok,20260815115813,
https://web.archive.org/web/20260815115832/https://cloud.google.com/terms/,pass2/google-veo; adjudicated/google-veo,ok,20260815115832,
https://web.archive.org/web/20260815115853/https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/veo/3-1-generate,pass2/google-veo,ok,20260815115853,
https://web.archive.org/web/20260815115912/https://cloud.google.com/gemini-enterprise-agent-platform/generative-ai/pricing,pass2/google-veo,ok,20260815115912,
https://web.archive.org/web/20260815115932/https://cloud.google.com/free,pass2/google-veo,ok,20260815115932,
https://web.archive.org/web/20260815120133/https://docs.cloud.google.com/billing/docs/how-to/modify-project,pass2/google-veo,ok,20260815120133,
https://web.archive.org/web/20260815121227/https://nicepage.com/premium,pass2/nicepage; adjudicated/nicepage,redirect,20260810063052,found capture at 20260810063052
https://web.archive.org/web/20260815122631/https://nicepage.com/agreement,pass2/nicepage; adjudicated/nicepage,ok,20260815122631,
https://web.archive.org/web/20260815122651/https://nicepage.com/doc/16656/faq,pass2/nicepage; adjudicated/nicepage,ok,20260815122651,
https://web.archive.org/web/20260815122712/https://nicepage.com/doc/4720/trial-limitations,pass2/nicepage; adjudicated/nicepage,ok,20260815122712,
https://web.archive.org/web/20260815122726/https://pika.art/pricing,pass2/pika,redirect,20260816123040,found capture at 20260816123040
https://web.archive.org/web/20260815122735/https://nicepage.com/doc/548073/how-to-cancel-the-auto-renewal,pass2/nicepage; adjudicated/nicepage,ok,20260815122735,
https://web.archive.org/web/20260815122808/https://nicepage.com/abuse,pass2/nicepage; adjudicated/nicepage,ok,20260815122808,
https://web.archive.org/web/20260815122847/https://pika.art/faq,pass2/pika,ok,20260815122847,
https://web.archive.org/web/20260815122915/https://pika.art/terms-of-service,pass2/pika,ok,20260815122915,
https://web.archive.org/web/20260815122944/https://pika.art/acceptable-use-policy,pass2/pika,ok,20260815122944,
https://web.archive.org/web/20260815124643/https://www.recraft.ai/pricing,pass2/recraft; adjudicated/recraft,ok,20260815124643,
https://web.archive.org/web/20260815125126/https://sapling.ai/pricing,pass2/sapling; adjudicated/sapling,ok,20260815125126,
https://web.archive.org/web/20260815125206/https://sapling.ai/ai-content-detector,pass2/sapling; adjudicated/sapling,ok,20260815125206,
https://web.archive.org/web/20260815125246/https://sapling.ai/billing_faq,pass2/sapling; adjudicated/sapling,ok,20260815125246,
https://web.archive.org/web/20260815125305/https://sapling.ai/docs/api/pricing/,pass2/sapling; adjudicated/sapling,ok,20260815125305,
https://web.archive.org/web/20260815125326/https://sapling.ai/,pass2/sapling; adjudicated/sapling,ok,20260815125326,
https://web.archive.org/web/20260815125547/https://www.recraft.ai/legal/terms,pass2/recraft; adjudicated/recraft,ok,20260815125547,
https://web.archive.org/web/20260815125608/https://www.recraft.ai/docs/plans-and-billing/billing,pass2/recraft; adjudicated/recraft,ok,20260815125608,
https://web.archive.org/web/20260815125711/https://www.recraft.ai/docs/plans-and-billing/free-plan,pass2/recraft; adjudicated/recraft,ok,20260815125711,
https://web.archive.org/web/20260815125821/https://www.recraft.ai/docs/trust-and-security/legal-and-policy-documents,pass2/recraft; adjudicated/recraft,ok,20260815125821,
https://web.archive.org/web/20260815131907/https://www.shortsfaceless.com/,pass2/shortsfaceless,ok,20260815131907,
https://web.archive.org/web/20260815131927/https://www.shortsfaceless.com/tos,pass2/shortsfaceless,ok,20260815131927,
https://web.archive.org/web/20260815131946/https://www.shortsfaceless.com/deal,pass2/shortsfaceless,ok,20260815131946,
https://web.archive.org/web/20260815132006/https://www.shortsfaceless.com/privacy-policy,pass2/shortsfaceless,ok,20260815132006,
https://web.archive.org/web/20260815132203/https://www.tealhq.com/pricing,pass2/teal; adjudicated/teal,ok,20260815132203,
https://web.archive.org/web/20260815133306/https://www.udio.com/pricing,pass2/udio; adjudicated/udio,redirect,20260813085541,found capture at 20260813085541
https://web.archive.org/web/20260815133639/https://www.udio.com/terms-of-service,pass2/udio; adjudicated/udio,ok,20260815133639,
https://web.archive.org/web/20260815134543/https://help.udio.com/en/articles/10739134-credits-and-credit-limits,pass2/udio; adjudicated/udio,ok,20260815134543,
https://web.archive.org/web/20260815134602/https://help.udio.com/en/articles/13338649-the-subscription-trial,pass2/udio; adjudicated/udio,ok,20260815134602,
https://web.archive.org/web/20260815134623/https://help.udio.com/en/articles/10739199-changing-or-canceling-your-subscription,pass2/udio; adjudicated/udio,ok,20260815134623,
https://web.archive.org/web/20260815134643/https://help.udio.com/en/articles/10739216-answers-to-common-usage-questions,pass2/udio; adjudicated/udio,ok,20260815134643,
https://web.archive.org/web/20260815134758/https://undetectable.ai/pricing,pass2/undetectable-ai; adjudicated/undetectable-ai,ok,20260815134758,
https://web.archive.org/web/20260815135121/https://undetectable.ai/terms,pass2/undetectable-ai; adjudicated/undetectable-ai,ok_nearest,20260815135118,"archive.org resolved to its nearest capture, 0.0h away — same day, normal service behaviour"
https://web.archive.org/web/20260815140018/https://www.vidnoz.com/pricing.html,pass2/vidnoz,ok_nearest,20260816122429,"archive.org resolved to its nearest capture, 22.4h away — same day, normal service behaviour"
https://web.archive.org/web/20260815140059/https://undetectable.ai/help,pass2/undetectable-ai; adjudicated/undetectable-ai,ok,20260815140059,
https://web.archive.org/web/20260815140252/https://undetectable.ai/ai-humanizer,pass2/undetectable-ai; adjudicated/undetectable-ai,ok_nearest,20260815140249,"archive.org resolved to its nearest capture, 0.0h away — same day, normal service behaviour"
https://web.archive.org/web/20260815140320/https://undetectable.ai/ethics,pass2/undetectable-ai; adjudicated/undetectable-ai,ok,20260815140320,
https://web.archive.org/web/20260815141321/https://www.vidnoz.com/terms.html,pass2/vidnoz,ok,20260815141321,
https://web.archive.org/web/20260815141359/https://www.vidnoz.com/refundpolicy.html,pass2/vidnoz,ok,20260815141359,
https://web.archive.org/web/20260815141431/https://www.vidnoz.com/ethics.html,pass2/vidnoz,ok,20260815141431,
https://web.archive.org/web/20260815141503/https://www.vidnoz.com/how-to/how-to-check-credits.html,pass2/vidnoz,ok,20260815141503,
https://web.archive.org/web/20260816101253/https://www.beautiful.ai/pricing,adjudicated/beautiful-ai,redirect,20260814175159,found capture at 20260814175159
https://web.archive.org/web/20260816102944/https://elevenlabs.io/pricing,adjudicated/elevenlabs,ok,20260816102944,
https://web.archive.org/web/20260816115104/https://www.findanomaly.ai/pricing,adjudicated/anomaly-ai,redirect,20260806194425,found capture at 20260806194425
https://web.archive.org/web/20260805194133/https://ismybrandinai.com/terms,pass1/ismybrandinai,ok,20260805194133,
https://web.archive.org/web/20260805195137/https://faceless.so/_next/static/chunks/43c08182ba11fb82.js,adjudicated/faceless-so,ok,20260805195137,
https://web.archive.org/web/20260805195149/https://faceless.so/_next/static/chunks/584c5016af948b8b.js,adjudicated/faceless-so,ok,20260805195149,
https://web.archive.org/web/20260806072814/https://www.aragon.ai/pricing,pass1/aragon-ai,ok,20260806072814,
https://web.archive.org/web/20260806073032/https://www.aragon.ai/refund-policy,pass1/aragon-ai,ok,20260806073032,
https://web.archive.org/web/20260806073204/https://elevenlabs.io/use-policy,pass1/elevenlabs; adjudicated/elevenlabs,ok,20260806073204,
https://web.archive.org/web/20260806073223/https://elevenlabs.io/docs/overview/administration/billing,pass1/elevenlabs,ok,20260806073223,
https://web.archive.org/web/20260806073242/https://elevenlabs.io/docs/help-center/account/payment-billing/do-you-offer-annual-or-quarterly-plans,pass1/elevenlabs; adjudicated/elevenlabs,ok,20260806073242,
https://web.archive.org/web/20260806073323/https://elevenlabs.io/docs/help-center/account/general/what-happens-to-my-subscription-and-quota-at-the-end-of-the-month,pass1/elevenlabs,ok,20260806073323,
https://web.archive.org/web/20260806073422/https://elevenlabs.io/docs/help-center/account/cancellation-refunds/how-can-i-request-a-refund,pass1/elevenlabs,ok,20260806073422,
https://web.archive.org/web/20260806073441/https://elevenlabs.io/docs/help-center/account/general/how-many-voice-slots-do-i-get-per-tier-and-how-can-i-increase-it,pass1/elevenlabs; adjudicated/elevenlabs,ok,20260806073441,
