product_id,variable,value,unknown_kind,attribution_decided_by,source,evidence,row_provenance
elevenlabs,mandatory_addon_present,no,,,https://elevenlabs.io/pricing,"Both passes agree. Starter's advertised features carry no separate required charge in the pricing page or documentation; usage-based Pay-As-You-Go top-ups are optional overage, not a mandatory addition, per rule 3. ",adjudicated
elevenlabs,annual_condition_disclosure,not_applicable,,,https://elevenlabs.io/pricing,Both passes agree. The coded headline figure ($6/mo Starter) does not depend on annual prepayment -- the default display state is monthly billing -- so the disclosure-proximity question does not arise for the state actually read (rule 1). ,adjudicated
elevenlabs,annual_default_toggle,monthly_preselected,,,https://elevenlabs.io/pricing,"Both passes agree, and this adjudication's own 2026-08-16 read confirms the same state a third time. Live/server-rendered read before any interaction shows the billing combobox selected on ""Monthly billing"" in all three independent reads across ten days -- not a display variant (protocol 6.8): the same state was served every time. ",adjudicated
elevenlabs,free_plan_exists,yes,,,https://elevenlabs.io/pricing,"Both passes agree. Standing ""Free"" plan card, ""$0 per month"", listed alongside paid tiers with no expiry; not a time-limited trial. ",adjudicated
elevenlabs,free_plan_cap_documented,all_quantified,,,https://elevenlabs.io/pricing | https://elevenlabs.io/docs/help-center/account/general/is-there-a-limit-to-how-many-credits-i-can-use-at-once,"RESOLVED by codebook 5.1's number-and-dimension test, applied to every official document on the free plan's limits rather than to whichever subset either pass individually found. Not date_explained or variant_explained -- see coder_note; this is an ordinary disagreement resolved by rule. Every free-plan limit named across BOTH passes' independently-verified sources is quantified: ""10,000 credits"" per month (rate); ""3 Projects in Studio"" (standing); ""3"" custom voice slots and ""55"" monthly voice operations (voice-slots-article, standing + rate, pass 1 only, verified verbatim -- see sources); ""128 kbps"" maximum audio bitrate at Free/Starter, escalating at higher tiers (standing, matches the codebook's own ""720p maximum resolution"" example exactly). The one item either pass read as unquantified -- the pricing page FAQ's per-request credit cap, which states a limit exists (""depends on whether you are on the Free tier or a paid subscription"") with no number on that page -- is itself quantified in a second official document pass 2 found: ""This limit is twice the usual monthly quota for your subscription plan"" (help-center article, verified verbatim). ""Twice"" is a number; ""your monthly quota"" is a dimension already established elsewhere as an exact figure (10,000 credits/mo for Free, itself agreed by both passes) -- so the per-request cap resolves to an exact, arithmetic-derivable figure (20,000 credits/request for Free) requiring no reader-side assumption, the same standard the instrument applies to cost_per_output_computable's own arithmetic. Pass 1 coded some_quantified because its own 12-URL source list never included this help-center article (confirmed absent). Rule 1 requires listing every limit ""the documents"" (plural, all official documents) attribute to the free plan, not only the ones one coder's search happened to reach. ",adjudicated
elevenlabs,free_plan_cap_value,10000 credits per month | 3 voice slots | 55 voice operations per month | 3 Projects in Studio | 128 kbps maximum audio bitrate | 20000 credits per single generation request,,,https://elevenlabs.io/pricing | https://elevenlabs.io/docs/help-center/account/general/how-many-voice-slots-do-i-get-per-tier-and-how-can-i-increase-it | https://elevenlabs.io/docs/help-center/account/general/is-there-a-limit-to-how-many-credits-i-can-use-at-once,"Follows free_plan_cap_documented = all_quantified. Combines what each pass independently verified correctly and neither pass alone recorded in full: pass 1's voice-slot/voice- operation/audio-quality figures (confirmed verbatim against the source article by this adjudication) plus the per-request cap pass 2 located and quantified via the help-center formula (10,000 x 2 = 20,000, this adjudication's own arithmetic per free_plan_cap_documented's resolution). Per-output-type minute breakdowns (10 min TTS, 5 min Music, 250 sec Sound Effects) are the same 10,000-credit pool re-expressed in other units and are not listed separately, per both passes' own reasoning, to avoid double-counting one limit. ",adjudicated
elevenlabs,free_plan_watermark,yes,,,https://elevenlabs.io/pricing,"Both passes agree. Compare-plans grid tooltip: ""Free plan users receive video dubs with a watermark; paid plans do not."" Scoped specifically to Dubbing/video output; no equivalent statement found for plain Text-to-Speech audio in either pass's search. ",adjudicated
elevenlabs,free_plan_duration,perpetual,,,https://elevenlabs.io/pricing,Both passes agree. Free is a standing plan card alongside paid tiers with no expiry stated anywhere in either pass's reviewed documents. ,adjudicated
elevenlabs,trial_exists,no,,,https://elevenlabs.io/terms-of-use,"Both passes agree. No time-limited trial of a paid tier is described anywhere in the pricing page, ToS, or documentation; the only ""trial"" occurrences are jury-trial-waiver boilerplate and a reservation-of-rights clause describing no current, standing offer. Not an A-012 case for the entry tier: Starter itself carries no paid intro-then-converts promotion (see coder_note on Creator's promo, which is on a non-entry tier and is left to the open A-012 queue item rather than resolved here). ",adjudicated
elevenlabs,trial_card_required,not_applicable,,,https://elevenlabs.io/terms-of-use,Both passes agree. No trial exists (trial_exists = no).,adjudicated
elevenlabs,trial_length_days,not_applicable,,,https://elevenlabs.io/terms-of-use,Both passes agree. No trial exists.,adjudicated
elevenlabs,trial_auto_converts,not_applicable,,,https://elevenlabs.io/terms-of-use,Both passes agree. No trial exists.,adjudicated
elevenlabs,credit_system_present,yes,,,https://elevenlabs.io/pricing,"Both passes agree. Credits are an intermediate currency shared across all products and converted into outputs at published per-product rates -- an intermediate-currency credit system, rule 2. ",adjudicated
elevenlabs,credit_unit_defined,yes,,,https://elevenlabs.io/pricing,"Both passes agree. Pricing-page FAQ: ""For V2 Multilingual models, 1 text character equals 1 credit"" -- ties the unit to a recognizable output, satisfying rule 3. ",adjudicated
elevenlabs,credit_to_output_rate_published,partial,,,https://elevenlabs.io/pricing,"RESOLVED against pass 1's yes, in favor of pass 2's partial, on direct verification of the vendor's own page content (not merely the coders' quotations). This adjudication located the compare-plans grid's actual DOM values, not just its labels: Starter's row reads ""~30"" minutes included and ""~$0.20"" extra minute -- both prefixed with a literal tilde character in the vendor's own markup, i.e. the vendor itself marks these figures as approximate. The only EXACT, unhedged rate published anywhere is per CHARACTER (""On our highest quality models, 1 character costs 1 credit"" -- no hedge); the conversion to the principal output unit, audio MINUTES (cost_per_output_unit, agreed by both passes), is given only as ""One minute of audio costs approximately 1000 characters"" -- the word ""approximately"" is the vendor's own, not a coder's characterization, and is consistent with why per-minute duration necessarily varies by text content (punctuation, syllable count, pacing). Codebook rule 4 marks a rate published for a different unit than the principal output as partial; this is that pattern -- exact for characters, approximate for the principal per-minute output -- matching the codebook's own worked Vendor J2 / Vendor N examples (credit_unit_defined, cost_per_output_computable) where an exact secondary-unit rate does not carry full credit for the principal output. Not in tension with cost_per_output_computable = yes (unaffected, still agreed): that variable only requires a vendor-published number sufficient for arithmetic, which the ""~$0.20"" approximate figure supplies directly with no reader-side assumption -- a different, lower bar than credit_to_output_rate_published's requirement of an EXACT rate for the principal output specifically. ",adjudicated
elevenlabs,credit_rate_location,pricing_page,,,https://elevenlabs.io/pricing,"Both passes agree. All credit-to-output rates (character rate, per-product credit costs, approximate per-minute figures) are on the pricing page's own FAQ/compare-grid data; the docs help-center article on credits explicitly defers to the pricing page rather than restating rates. ",adjudicated
elevenlabs,cost_per_output_unit,per_audio_minute,,,https://elevenlabs.io/pricing,"Both passes agree. ElevenLabs is sold principally as a text-to-speech / AI voice generator; the pricing page's own ""Calculate your costs"" tool takes minutes of generated audio per month as its input. ",adjudicated
elevenlabs,cost_per_output_computable,yes,,,https://elevenlabs.io/pricing,"Both passes agree. The compare-plans grid states ""~30"" minutes included and ""~$0.20"" extra minute directly for Starter -- a vendor-published number sufficient for arithmetic with no reader-side usage assumption, even though (per credit_to_output_rate_published above) it is only approximate rather than an exact derived rate. 6.00 / 30 = 0.20, and this matches the vendor's own stated approximate per-minute figure. ",adjudicated
elevenlabs,computation_assumptions,"Starter $6.00/mo billed monthly, 30,000 credits/mo (default state). Compare-plans grid: ""~30"" min included, ""~$0.20"" extra minute (vendor-labeled approx). 6.00/30=0.20. Exact rate is 1 credit=1 character; char-to-minute is only ""approximately"" 1000/min, hence C2=partial.",,,https://elevenlabs.io/pricing,"Free-prose field, disagrees by construction (tools/disagreements.py PROSE set) -- not independently adjudicated as a disagreement. Restated to match the resolved credit_to_output_rate_published = partial / cost_per_output_computable = yes pair above, using the vendor's own directly-published approximate per-minute figures (pass 2's route) rather than the character-to-minute approximation restated as if exact (pass 1's route); both arrive at the identical 0.20 figure. ",adjudicated
elevenlabs,credit_rollover_policy,partial_rollover,,,https://elevenlabs.io/pricing,"Both passes agree. ""Unused credits roll over for up to two months -- up to 2x your monthly quota... as long as you maintain an active paid subscription."" Capped, stated rollover; does not apply to the Free plan. ",adjudicated
elevenlabs,failed_generation_charge_policy,unknown,vendor_silence,pattern,https://elevenlabs.io/pricing,"Both passes agree. The pricing-page FAQ addresses buyer dissatisfaction with an output (limited free regenerations), not a technical failure or empty result, which the codebook distinguishes explicitly; no document states what happens to credits on a technical failure. Silence, per the codebook's own worked example for this exact variable. ",adjudicated
elevenlabs,auto_renewal_default,on,,,https://elevenlabs.io/terms-of-use,"Both passes agree. ToS section 6(a) and the opening banner: ""Your Recurring Subscription will automatically renew until you cancel it... THEN YOUR SUBSCRIPTION WILL BE AUTOMATICALLY RENEWED FOR ADDITIONAL PERIODS OF THE SAME DURATION AS THE INITIAL TERM."" ",adjudicated
elevenlabs,auto_renewal_disclosure_location,multiple,,,https://elevenlabs.io/terms-of-use | https://elevenlabs.io/docs/help-center/account/payment-billing/do-you-offer-annual-or-quarterly-plans,"RESOLVED against pass 2's terms_only, in favor of pass 1's multiple, on independent verification that the second document genuinely exists, is official, and is still live and unchanged. codebook's rule requires checking all four possible document classes before coding; the ToS states auto-renewal (agreed by both passes, see auto_renewal_default), and a docs help-center article -- ""Do you offer annual or quarterly plans?"" -- independently states ""Annual plans are billed on an annual cycle and will renew automatically unless cancelled."" This adjudication verified that sentence verbatim against pass 1's local capture AND re-fetched the live URL on 2026-08-16: same text, page unchanged. Grep of pass 2's own saved source directory confirms this URL was never fetched in that pass -- pass 2's terms_only reflects an incomplete document sweep, not a genuine conflict between documents (pass 2 never disputes what this article says; it simply never opened it). Two document classes (terms, docs_help_center) affirmatively state the fact in agreement, which the rule's own text says is what ""multiple"" measures: ""repetition is the strongest form"" of proximity to the price. ",adjudicated
elevenlabs,renewal_notice_commitment,unknown,vendor_silence,pattern,https://elevenlabs.io/terms-of-use,"Both passes agree, from the identical clause. ToS 6(a)'s 7-day notice commitment covers a PRICE CHANGE specifically (""you must cancel... at least 7 days before the changes take effect""), not a commitment to notify before an ordinary renewal charge. No document states or disclaims advance renewal notice -- genuinely silent, so unknown rather than an inferred no_notice_stated. ",adjudicated
elevenlabs,refund_policy_exists,no_refunds_stated,,,https://elevenlabs.io/terms-of-use,"RESOLVED against pass 2's yes, in favor of pass 1's no_refunds_stated, by direct application of protocol 6.2's source hierarchy rather than by judging which document reads more definitive (per this adjudication's brief). Both passes read the identical two documents and quote them identically -- confirmed verbatim by this adjudication against both passes' own saved captures, 8 days apart, byte-for-byte the same text in both: ToS 6(e), ""All sales are final. We may offer refunds at our sole discretion"" (a blanket denial plus a non-binding, vendor-optional carve-out with no buyer-facing condition) against the Help Center, ""You are eligible for a refund if a request is filed within 14 days of payment and no credit quota was used"" (an affirmative, conditional ENTITLEMENT). These are genuinely incompatible positions on whether a buyer has a right -- not, as pass 2 read it, one document elaborating the other's exercise of discretion. Codebook 2.1 step 3: where the hierarchy ranks one source above the other for the variable class, code from the higher source. Protocol 6.2's contractual-variable table ranks the Terms of Service first and the Help Center second for refund variables, unconditionally -- it does not ask whether the two readings can be reconciled, only which source governs when they conflict. Coded from the ToS per the hierarchy; see conflict_note. ",adjudicated
elevenlabs,refund_window_days,0,,,https://elevenlabs.io/terms-of-use,"Follows refund_policy_exists = no_refunds_stated per protocol 6.2's hierarchy (see that variable's evidence and conflict_note). ""0 where no refunds are given"" per the variable's own value table. ",adjudicated
elevenlabs,refund_conditions,not_applicable,,,https://elevenlabs.io/terms-of-use,"Follows refund_policy_exists = no_refunds_stated. ""No refund available"" per the governing ToS position -- refunds are discretionary only, with no buyer-facing condition stated in the governing document. See conflict_note. ",adjudicated
elevenlabs,cancellation_self_serve,self_serve_documented,,,https://elevenlabs.io/terms-of-use,"Both passes agree. ToS 6(a): ""You may cancel your subscription through your account,"" consistent with the Help Center's step-by-step self-serve flow. No conflict on this variable -- both document classes agree, unlike the refund position above. ",adjudicated
elevenlabs,refund_policy_location,terms,,,https://elevenlabs.io/terms-of-use,"Follows refund_policy_exists's hierarchy resolution. codebook's rule for this variable: ""multiple is for agreement across classes... conflicting is for disagreement between two of equal authority"" -- neither applies here, because the ToS and Help Center DISAGREE (ruling out multiple, which requires agreement) and are NOT equal authority for this variable class (ruling out conflicting, which is reserved for equal-authority disputes). Coded terms to match the source that governs refund_policy_exists, the same construction pass 1 applied; pass 2's multiple would only be correct if the two sources agreed. ",adjudicated
elevenlabs,commercial_use_lowest_tier,lowest_paid,,,https://elevenlabs.io/terms-of-use,"Both passes agree. ToS section 1(c): any paid subscription (Paid User) may use the Services for commercial purposes, with no higher-tier gate; confirmed by the pricing page's ""Commercial License"" row included from Starter. ",adjudicated
elevenlabs,watermark_removal_tier,lowest_paid,,,https://elevenlabs.io/pricing,"Both passes agree. ""Free plan users receive video dubs with a watermark; paid plans do not"" -- unqualified ""paid plans"" includes Starter, the lowest paid tier. Scoped specifically to Dubbing/video output in both passes' reading. ",adjudicated
elevenlabs,output_ownership_statement,user_owns,,,https://elevenlabs.io/terms-of-use,"Both passes agree. ToS 4(c)(ii): ""you retain all rights in and to your Output,"" not conditioned on tier; a separate license clause (4(d)) grants ElevenLabs a right to use the content but does not transfer ownership. ",adjudicated
elevenlabs,usage_cap_quantified,all_caps_quantified,,,https://elevenlabs.io/pricing | https://elevenlabs.io/docs/help-center/account/general/is-there-a-limit-to-how-many-credits-i-can-use-at-once,"RESOLVED on the identical basis as free_plan_cap_documented above -- codebook 5.1 states ""there is one test, not two"" for this shared construct. Every Starter-tier limit either pass named is quantified (30,000 credits/month; 20 Projects in Studio; 10 voice slots and 65 monthly voice operations per the voice-slots article, pass 1 only). The one item pass 1 read as unquantified -- the same per-request cap -- resolves via the same help-center formula pass 2 located (""twice the usual monthly quota""): 30,000 x 2 = 60,000 credits/request for Starter, an exact, arithmetic-derivable figure requiring no assumption. See free_plan_cap_documented's evidence for the full reasoning on why this satisfies the quantified test; not repeated here. ",adjudicated
elevenlabs,unquantified_limit_clause,absent,,,https://elevenlabs.io/terms-of-use,"Both passes agree, each independently reading the Terms of Service and the Prohibited Use Policy in full. No fair-use, reasonable-use, excessive-use, or discretionary-throttling clause conditioning the VOLUME of use was found by either pass; the Use Policy's ""abuse"" language concerns prohibited content/conduct, which the codebook explicitly excludes from this variable. Determinate absence, scoring full points on item F2 per protocol rule G0. ",adjudicated
faceless-so,headline_price_usd,24.0,,,https://faceless.so/pricing,"AGREED by both passes, verified independently here. Starter card default (Yearly) state: '$24' '/mo' with 'billed $290 yearly' beneath; chunk 584c5016af948b8b.js version-6 object confirms starterSubscription.annual={price:24,pricePerYear:290,credits:500}. headline_price_usd rule 1-2.",adjudicated
faceless-so,headline_billing_basis,per_month_billed_annually,,,https://faceless.so/pricing,"AGREED. '$24' '/mo' directly above 'billed $290 yearly' in the same card; no per-seat scaling (Team Members is a feature cap, not a pricing unit).",adjudicated
faceless-so,first_charge_amount_usd,290.0,,,https://faceless.so/pricing,"AGREED. 'billed $290 yearly' read directly, not computed (rule 2's multiply-by-12 clause does not apply since the annual total is stated outright). Note for check_price_arithmetic.py: 24x12=288 vs 290, a $2 gap. Both passes and this adjudicator independently confirm this is vendor rounding (290/12=24.17 displayed as $24), re-verified 2026-08-10 by pass 1 in a fresh DOM+chunk representation and again here by this adjudicator reading the same chunk data directly. Not a misread; no correction needed.",adjudicated
faceless-so,mandatory_addon_present,no,,,https://faceless.so/pricing,"AGREED. 'Warmed Accounts' (from $49.90/account/month, /warmed-accounts) is a separate, optional, distinctly-priced product; Starter's own advertised feature set (auto-post to the buyer's own connected accounts) does not require purchasing it. Terms, privacy, and developer docs show no other required charge.",adjudicated
faceless-so,annual_condition_disclosure,adjacent,,,https://faceless.so/pricing,"AGREED. 'billed $290 yearly' sits inside the same price block/card as '$24' '/mo', directly beneath the figure -- matches the adjacent definition exactly.",adjudicated
faceless-so,annual_default_toggle,annual_preselected,,,https://faceless.so/pricing,AGREED by both passes via independent methods (pass 1: live browser render; for-cause: DOM active-class on the Yearly button). No second state observed by either pass; no display_variant applies.,adjudicated
faceless-so,free_plan_exists,no,,,https://faceless.so/developers/docs/credits-and-limits,"DECIDED. Disputed: pass1=yes, for-cause=no. Rule applied: free_plan_exists definition + decision rule 3 ('Where the pricing page lists only paid tiers and no free option anywhere in the documents, code no'), read together with deviations-for-adjudicators.md's rule that a figure present only in UNRENDERED markup is not disclosure. Pass 1's 'yes' rested on two things: (a) the vendor's own subscriptionPlans data object naming a $0 'freeSubscription' -- but pass1 itself confirms the page's own code sets hideFreePlan=true and this object is NEVER rendered as a card in ANY observed state by either pass; per the caveat this is exactly the 'feature table... no page ever displayed' case, not disclosure. (b) The home-FAQ sentence 'Signing up is free and lets you explore the platform before paying' -- but read in its actual context (verified directly in chunks/19a6e122735da195.js) this is the OPENING CLAUSE of the answer to 'What is the refund policy?', not a dedicated free-tier statement, and credits-and-limits (read in full) states every video generation requires credits from 'a plan's monthly grant or a one-time top-up' (both paid) with no free/bonus-credit path documented anywhere. Every other 'free' mention on the home and pricing pages (checked exhaustively) describes free account signup ('no credit card required') or the '2 months free on yearly pricing' annual-discount framing, never an ongoing no-cost usable allowance. No document states a plan priced at zero with an ongoing allowance (rule 2). Matches for-cause's value; does not match pass1.",adjudicated
faceless-so,free_plan_cap_documented,not_applicable,,,https://faceless.so/pricing,"DEPENDENT on free_plan_exists=no above; not re-argued. Disputed: pass1=unknown, for-cause=not_applicable. B1 matrix (protocol 8.3.3.1): free_plan_exists=no pairs with free_plan_cap_documented=not_applicable at full points; this is the reachable, ordinary no-free-plan case. Matches for-cause.",adjudicated
faceless-so,free_plan_cap_value,not_applicable,,,https://faceless.so/pricing,"DEPENDENT on free_plan_exists=no. Disputed: pass1=unknown, for-cause=not_applicable. No free plan to record a cap value for. Matches for-cause.",adjudicated
faceless-so,free_plan_watermark,not_applicable,,,https://faceless.so/pricing,"DEPENDENT on free_plan_exists=no. Disputed: pass1=unknown, for-cause=not_applicable. 'not_applicable: No free plan' is the variable's own listed value for this state. Matches for-cause.",adjudicated
faceless-so,free_plan_duration,not_applicable,,,https://faceless.so/pricing,"DEPENDENT on free_plan_exists=no. Disputed: pass1=perpetual, for-cause=not_applicable. No free plan exists to have a duration. Matches for-cause.",adjudicated
faceless-so,trial_exists,no,,,https://faceless.so/pricing,"AGREED. Pricing-page native <details> FAQ (rendered regardless of open state, no JS needed): 'Do you offer a free trial? We don't offer a traditional free trial at the moment, but we have competitive pricing and a satisfaction guarantee.' Direct statement of absence, independently confirmed by this adjudicator in pricing-raw.html.",adjudicated
faceless-so,trial_card_required,not_applicable,,,https://faceless.so/pricing,AGREED. No trial exists.,adjudicated
faceless-so,trial_length_days,not_applicable,,,https://faceless.so/pricing,AGREED. No trial exists.,adjudicated
faceless-so,trial_auto_converts,not_applicable,,,https://faceless.so/pricing,AGREED. No trial exists.,adjudicated
faceless-so,credit_system_present,yes,,,https://faceless.so/developers/docs/credits-and-limits,"AGREED. 'Credits are the currency for video generation... any team with enough credits can generate, whether the credits came from a plan's monthly grant or a one-time top-up.' An intermediate currency converting to outputs, independently confirmed by this adjudicator's own full read of the doc.",adjudicated
faceless-so,credit_unit_defined,yes,,,https://faceless.so/developers/docs/videos,"AGREED. Published table ties credits directly to the principal output: storyboard=20, motion_lite=50, motion_pro=100 credits per video, independently confirmed by this adjudicator's own read of docs-videos-clean.txt.",adjudicated
faceless-so,credit_to_output_rate_published,yes,,,https://faceless.so/developers/docs/videos,"AGREED (both passes independently reached 'yes' rather than 'partial', flagged by pass1 as a judgment call). Upheld: the three model rates are exact, fully enumerated, and the choice among them is buyer-controlled (the 'model' field), not vendor discretion after the fact -- unlike the codebook's own 'partial' example ('3 to 12 credits depending on complexity', no rule for which applies). This is a published rate, not a range.",adjudicated
faceless-so,credit_rate_location,multiple,,,https://faceless.so/developers/docs/videos,AGREED. Rate published in developer docs AND on the /pricing page's own FAQ/tooltip -- two document classes in agreement.,adjudicated
faceless-so,cost_per_output_unit,other,,,https://faceless.so/developers/docs/videos,"AGREED. Flat per-video charge keyed to model tier, not metered by duration; none of the enumerated units fits. Named 'per video, by model tier (storyboard/motion_lite/motion_pro)' per rule 3.",adjudicated
faceless-so,cost_per_output_computable,partial,,,https://faceless.so/pricing,"AGREED. Starter price ($24/mo default annual display) and allowance (500 credits/mo) share a period already (rule 3, no conversion). Video costs 20-100 credits by model with no stated default/typical model, yielding a range ($0.96-$4.80/video) rather than one figure -- rule 8, partial.",adjudicated
faceless-so,computation_assumptions,"Starter, annual default: $24.00/mo card price ($290/yr stated directly), 500 credits/mo. Video costs 20-100 credits by model, no default model stated. 500/20=25vid, 24/25=0.96. 500/100=5vid, 24/5=4.80. Range $0.96-$4.80/video.",,,https://faceless.so/pricing,"AGREED, text identical in substance across both passes.",adjudicated
faceless-so,credit_rollover_policy,unknown,vendor_silence,pattern,https://faceless.so/developers/docs/credits-and-limits,"AGREED, and independently re-verified by this adjudicator reading credits-limits-clean.txt in full: the doc describes what the ledger records ('purchases, subscription grants, spends and refunds') and what does NOT refund credits (deleting a video), but never states what happens to an unused monthly allowance at period end. unknown_kind=vendor_silence: the documents were read in full and reachable; the vendor simply never addresses it.",adjudicated
faceless-so,failed_generation_charge_policy,unknown,vendor_silence,hand,https://faceless.so/developers/docs/videos,"AGREED, independently re-verified by this adjudicator: docs state WHEN credits charge ('at creation') and separately that generation can fail (status polling), but never state whether a failed generation's credits are kept or returned. Matches the codebook's own Vendor O example exactly. unknown_kind=vendor_silence.",adjudicated
faceless-so,auto_renewal_default,unknown,vendor_silence,pattern,https://faceless.so/terms,"DECIDED. Disputed: pass1=on (flagged by pass1 itself as a judgment call), for-cause=unknown. Rule applied: decision rule 1 (terms rank first) + rule 2, read against rule 4's own distinction between a document that STATES automatic renewal and one that merely IMPLIES a fixed term. This adjudicator read the full Terms of Service directly: zero occurrences of renew/cancel/subscription/billing/recurring anywhere (confirmed by grep against the complete text, independently of either prior pass's account). The only billing-continuity language anywhere is cancellation-framed: pricing-page FAQ 'you can cancel your subscription at any time; there are no long-term commitments'; home-FAQ 'you can cancel anytime... your plan stays active until the end of the billing cycle.' This describes what happens on CANCELLATION, not an affirmative statement that the subscription renews automatically absent cancellation -- rule 2's example phrase ('will automatically renew unless canceled') is not matched or closely paraphrased anywhere. Protocol 6.3 instructs coders never to close a gap by inference; reading 'subscription + cancel anytime' as necessarily meaning auto-renewal is exactly that inference, not a stated position. unknown_kind=vendor_silence (the decisive documents -- terms, pricing page, home FAQ -- were all read; none states the renewal mechanism explicitly; the account/billing dashboard that might operationally confirm it is login-gated and not part of the primary basis for this value). Value matches for-cause; reasoning is this adjudicator's own, not for-cause's access-failure framing.",adjudicated
faceless-so,auto_renewal_disclosure_location,absent,,,https://faceless.so/terms,"DECIDED, follows from auto_renewal_default above rather than a fresh argument. Disputed: pass1=pricing_page, for-cause=unknown. Neither prior value is used. Rule applied: the variable's own 'absent' definition -- 'all four document classes were read and none states it.' Because auto_renewal_default resolved to unknown precisely because no document STATES automatic renewal (only implies it), the same reading supports absent here: terms (terms_only class) read in full and silent; pricing page (pricing_page class) read and only implies via cancellation language; home-page FAQ and developer docs (the closest thing to a help_center_only class this vendor has) read and silent on the specific mechanism; no dedicated purchase_terms_doc page exists at all (the only candidate, the login-gated /billing dashboard, is a functional account UI, not a published policy document, and CDX-confirmed to carry no public capture of any kind -- so its absence from the readable set does not leave a class unchecked). All reachable classes were read; none states it. Matches neither prior coding.",adjudicated
faceless-so,renewal_notice_commitment,unknown,vendor_silence,pattern,https://faceless.so/terms,"AGREED. No document (terms, pricing page, either FAQ, developer docs) makes any statement about notifying the buyer before or after a renewal charge. unknown_kind=vendor_silence. Note for the record: this evidence is phrased as an enumerated-term search ('no mention of receipts, emails, or advance-notice periods') in both prior records; this adjudicator's own full read of the 597-word Terms of Service (9 short sections, confirmed to address none of billing/renewal/cancellation/refund at all) independently corroborates the silence, so the value is not resting on the search phrasing alone.",adjudicated
faceless-so,refund_policy_exists,yes,,,https://faceless.so/,"DECIDED. Disputed: pass1=yes, for-cause=unknown. Rule applied: deviations-for-adjudicators.md's caveat -- 'an embedded payload the page RENDERS still counts... the test is whether a reader sees the figure, not how the datum is stored' -- established by reading the component's own render logic in chunks/19a6e122735da195.js (verified directly by this adjudicator, not assumed): the FAQ's onClick handler sets the open-item state, and the answer panel is conditionally rendered as {n && <div>{a.answer}</div>} -- i.e. clicking the question (a plain, permitted read action under protocol 6.3, 'may... expand an accordion') DOES insert a.answer into the visible DOM, drawing on the SAME array already loaded via the page's own <script src>. This is a working, functioning FAQ (the 17 questions are server-rendered as visible buttons in the window capture; only the click-revealed answer text is deferred), not 'a feature table no page ever displayed.' For-cause's unknown rested on applying the mid-task rule (A-019) without this caveat, which the deviations doc names as one of the two failure modes this exact rule produces. The rendered answer, verified in the window-dated chunk: 'What is the refund policy? Signing up is free and lets you explore the platform before paying, and you can cancel a paid plan anytime. Because each video consumes paid GPU generation the moment it's created, we're unable to refund plans once credits have been used; your subscription simply remains active until the end of the billing period.' Decision rule 2: this is a determinate statement, not a gap. Not no_refunds_stated (rule 2's own test, 'all sales are final' language): the denial is explicitly conditioned on credit usage, implying availability before that condition is met. Matches pass1.",adjudicated
faceless-so,refund_window_days,unknown,vendor_silence,pattern,https://faceless.so/,"AGREED (not disputed; both passes reached unknown, though for-cause's route there was structural rather than substantive). Now resting on refund_policy_exists=yes above: the refund answer conditions eligibility on credit usage, not on a stated day-count, and no document anywhere publishes a numeric refund window for Starter or any tier. unknown_kind=vendor_silence.",adjudicated
faceless-so,refund_conditions,conditional,,,https://faceless.so/,"DEPENDENT on refund_policy_exists=yes above; not re-argued. Disputed: pass1=conditional, for-cause=unknown. 'we're unable to refund plans once credits have been used' is a stated usage-based condition, directly matching the codebook's own Vendor R example ('provided fewer than 20 credits have been used' -> conditional). Matches pass1.",adjudicated
faceless-so,cancellation_self_serve,self_serve_documented,,,https://faceless.so/,"DECIDED on the same mechanism finding as refund_policy_exists above (the home-page FAQ's answer text is disclosed once the accordion is clicked). Disputed: pass1=self_serve_documented, for-cause=unknown. Home-FAQ answer to 'Can I cancel my subscription anytime?', verified directly in the window-dated chunk: 'Yes, you can cancel anytime with two clicks from the billing page. There are no long-term commitments, and your plan stays active until the end of the billing cycle.' This names a specific self-serve route (the account's own billing page, no email/ticket/call), corroborated by developer docs: 'top up or upgrade in the dashboard at https://faceless.so/billing.' The uncontroversially-rendered pricing-page <details> FAQ confirms cancellation is possible ('Yes, you can cancel your subscription at any time') but, alone, does not name the route -- the home-FAQ text is what actually decides this variable. Matches pass1.",adjudicated
